pscase_type	pscase_mode	frontier	countmin_search	countmin_mode	BF_steps	runtime
mix_gen	false	lapq	dedup	blank	2	2.6127 ± 0.1295
mix_gen	false	lapq	hybrid	blank	2	2.6139 ± 0.1278
mix_all	false	lapq	ob	online	3	2.6143 ± 0.0473
mix_all	false	lapq	npf	online	3	2.6148 ± 0.1065
mix_all	false	lapq	ob	blank	3	2.6158 ± 0.0504
mix_gen	online	lapq	dedup	offline	3	2.6159 ± 0.0392
randomT	false	lapq	hybrid	blank	2	2.6160 ± 0.0904
mix_all	online	lapq	dedup	offline	2	2.6164 ± 0.1497
randomT	online	lapq	ob	offline	3	2.6166 ± 0.0909
mix_all	online	lapq	ob	blank	2	2.6203 ± 0.1507
mix_gen	online	lapq	ob	offline	2	2.6222 ± 0.0977
mix_gen	false	lapq	npf	online	2	2.6227 ± 0.1376
randomT	false	lapq	dedup	offline	2	2.6249 ± 0.1626
mix_all	false	lapq	hybrid	online	2	2.6262 ± 0.0507
mix_all	false	lapq	dedup	online	2	2.6268 ± 0.1861
randomT	false	lapq	ob	blank	3	2.6276 ± 0.1016
randomT	false	lapq	ob	online	3	2.6284 ± 0.0504
mix_gen	false	lapq	ob	blank	2	2.6293 ± 0.0545
mix_all	online	lapq	ob	blank	3	2.6294 ± 0.1534
randomT	false	lapq	dedup	offline	3	2.6296 ± 0.1400
randomT	false	lapq	ob	online	2	2.6318 ± 0.0612
mix_gen	false	lapq	hybrid	blank	3	2.6356 ± 0.0674
mix_all	false	lapq	dedup	online	3	2.6362 ± 0.1522
mix_all	online	lapq	ob	online	3	2.6418 ± 0.0890
mix_gen	false	lapq	ob	offline	2	2.6425 ± 0.1144
mix_gen	online	lapq	npf	blank	3	2.6429 ± 0.1696
mix_all	online	lapq	hybrid	online	2	2.6431 ± 0.2719
mix_all	false	lapq	hybrid	blank	3	2.6445 ± 0.1029
mix_gen	online	lapq	ob	online	3	2.6445 ± 0.2014
randomT	online	lapq	hybrid	blank	3	2.6449 ± 0.2087
mix_gen	false	lapq	ob	online	2	2.6454 ± 0.0664
mix_gen	online	lapq	hybrid	blank	3	2.6545 ± 0.2983
randomT	false	lapq	ob	offline	2	2.6579 ± 0.1166
mix_gen	false	lapq	ob	online	3	2.6590 ± 0.0814
randomT	false	lapq	false	false	0	2.6626 ± 0.1384
mix_gen	online	lapq	hybrid	online	3	2.6638 ± 0.1723
mix_all	false	lapq	dedup	blank	2	2.6727 ± 0.3127
mix_all	false	lapq	ob	offline	2	2.6777 ± 0.1817
mix_all	online	lapq	hybrid	blank	2	2.6796 ± 0.1523
mix_all	false	lapq	dedup	blank	3	2.6815 ± 0.3034
randomT	false	lapq	npf	online	3	2.6827 ± 0.1749
mix_all	false	lapq	hybrid	offline	3	2.6842 ± 0.1198
mix_gen	false	lapq	dedup	offline	3	2.6865 ± 0.3183
mix_all	false	lapq	ob	blank	2	2.6977 ± 0.1156
mix_all	false	lapq	npf	online	2	2.7113 ± 0.2733
mix_gen	online	lapq	false	false	0	2.7193 ± 0.2396
randomT	false	lapq	ob	offline	3	2.7267 ± 0.1330
mix_gen	online	lapq	ob	offline	3	2.7277 ± 0.1772
mix_all	false	lapq	ob	offline	3	2.7440 ± 0.2248
mix_all	online	lapq	dedup	offline	1	2.7655 ± 0.1069
mix_all	false	lapq	hybrid	blank	2	2.7686 ± 0.3104
randomT	online	lapq	ob	offline	1	2.7732 ± 0.0765
randomT	online	lapq	npf	blank	1	2.7753 ± 0.0988
mix_gen	online	lapq	hybrid	blank	1	2.7754 ± 0.0721
mix_all	false	lapq	npf	blank	1	2.7770 ± 0.0657
randomT	false	lapq	npf	blank	3	2.7805 ± 0.4862
mix_gen	online	lapq	dedup	blank	1	2.7812 ± 0.1467
mix_all	online	lapq	npf	offline	1	2.7826 ± 0.1092
mix_all	online	lapq	hybrid	offline	1	2.7832 ± 0.0798
mix_gen	online	lapq	npf	offline	1	2.7839 ± 0.0859
mix_gen	false	lapq	dedup	blank	1	2.7869 ± 0.0245
mix_all	online	lapq	hybrid	online	1	2.7869 ± 0.0711
mix_gen	online	lapq	npf	blank	1	2.7879 ± 0.1052
randomT	online	lapq	hybrid	blank	1	2.7900 ± 0.1150
randomT	online	lapq	hybrid	offline	1	2.7914 ± 0.1053
mix_all	online	lapq	npf	online	1	2.7922 ± 0.1219
randomT	blank	bpq	hybrid	online	1	2.7939 ± 0.0534
mix_gen	false	lapq	npf	online	1	2.7948 ± 0.0883
randomT	online	lapq	npf	online	1	2.7958 ± 0.0978
mix_gen	false	lapq	npf	blank	1	2.7959 ± 0.0809
mix_all	blank	bpq	npf	offline	2	2.7960 ± 0.0820
randomT	false	lapq	dedup	online	1	2.7971 ± 0.0775
mix_gen	online	lapq	dedup	offline	1	2.8005 ± 0.1144
randomT	online	lapq	npf	offline	0	2.8019 ± 0.0982
mix_all	online	lapq	hybrid	blank	1	2.8021 ± 0.0778
mix_gen	false	lapq	npf	offline	1	2.8037 ± 0.0930
randomT	false	lapq	dedup	blank	1	2.8045 ± 0.0795
randomT	online	lapq	npf	online	0	2.8062 ± 0.1083
mix_all	false	lapq	npf	offline	0	2.8086 ± 0.1072
mix_all	false	lapq	npf	offline	1	2.8097 ± 0.0732
randomT	blank	bpq	hybrid	online	0	2.8112 ± 0.0577
mix_gen	online	lapq	hybrid	online	1	2.8138 ± 0.1076
randomT	offline	bpq	dedup	blank	0	2.8149 ± 0.0853
mix_gen	false	lapq	hybrid	offline	1	2.8163 ± 0.0570
mix_all	blank	bpq	hybrid	online	3	2.8167 ± 0.0966
mix_gen	false	lapq	dedup	offline	1	2.8168 ± 0.0889
randomT	online	lapq	dedup	offline	1	2.8172 ± 0.1075
randomT	false	lapq	npf	online	1	2.8175 ± 0.1035
mix_all	online	lapq	dedup	blank	1	2.8176 ± 0.1300
randomT	offline	bpq	dedup	blank	2	2.8198 ± 0.0711
mix_all	blank	bpq	hybrid	blank	0	2.8204 ± 0.1373
mix_all	blank	bpq	hybrid	online	1	2.8205 ± 0.0979
mix_all	false	lapq	dedup	blank	1	2.8206 ± 0.0964
mix_gen	online	lapq	npf	blank	0	2.8213 ± 0.0829
mix_gen	online	lapq	ob	offline	1	2.8215 ± 0.1129
mix_gen	offline	bpq	dedup	online	1	2.8219 ± 0.0508
mix_gen	offline	bpq	dedup	offline	2	2.8223 ± 0.0341
mix_gen	online	lapq	dedup	online	1	2.8230 ± 0.1176
randomT	blank	bpq	hybrid	offline	0	2.8232 ± 0.0467
randomT	offline	bpq	dedup	online	3	2.8232 ± 0.0705
randomT	online	lapq	npf	offline	1	2.8233 ± 0.1478
randomT	offline	bpq	dedup	offline	2	2.8249 ± 0.0797
mix_all	blank	bpq	hybrid	offline	0	2.8251 ± 0.0765
randomT	online	lapq	dedup	blank	1	2.8252 ± 0.0913
mix_gen	blank	bpq	hybrid	online	1	2.8255 ± 0.1174
mix_all	online	lapq	npf	blank	1	2.8263 ± 0.1257
mix_all	blank	bpq	hybrid	offline	1	2.8284 ± 0.1015
randomT	online	lapq	ob	online	1	2.8285 ± 0.1515
mix_gen	online	lapq	hybrid	offline	1	2.8286 ± 0.0981
mix_all	blank	bpq	hybrid	offline	2	2.8301 ± 0.1662
mix_gen	online	lapq	ob	blank	1	2.8318 ± 0.1028
randomT	online	lapq	hybrid	online	3	2.8321 ± 0.7116
mix_gen	blank	bpq	hybrid	blank	1	2.8331 ± 0.1743
randomT	blank	bpq	ob	blank	1	2.8340 ± 0.0638
mix_all	online	lapq	dedup	online	1	2.8340 ± 0.1136
randomT	offline	bpq	dedup	offline	0	2.8343 ± 0.0692
randomT	false	lapq	hybrid	online	1	2.8358 ± 0.0953
mix_all	false	lapq	hybrid	offline	1	2.8358 ± 0.0656
randomT	blank	bpq	ob	online	0	2.8360 ± 0.0967
mix_all	false	lapq	dedup	offline	1	2.8362 ± 0.1223
randomT	online	lapq	hybrid	online	1	2.8362 ± 0.0669
randomT	false	lapq	npf	offline	0	2.8368 ± 0.0896
mix_all	offline	bpq	false	false	0	2.8379 ± 0.0642
mix_all	online	lapq	ob	online	1	2.8387 ± 0.1457
mix_all	blank	bpq	hybrid	online	2	2.8406 ± 0.0546
mix_gen	online	lapq	npf	online	0	2.8408 ± 0.0860
mix_gen	online	lapq	ob	online	1	2.8414 ± 0.1007
mix_gen	false	lapq	hybrid	blank	1	2.8421 ± 0.0941
mix_gen	offline	bpq	hybrid	offline	0	2.8429 ± 0.0835
mix_gen	blank	bpq	hybrid	blank	0	2.8439 ± 0.1251
mix_gen	false	lapq	hybrid	online	1	2.8441 ± 0.0617
randomT	blank	bpq	ob	online	2	2.8449 ± 0.0822
mix_all	false	lapq	dedup	online	1	2.8459 ± 0.0959
randomT	blank	bpq	hybrid	online	2	2.8465 ± 0.1027
mix_gen	offline	bpq	hybrid	offline	1	2.8468 ± 0.0650
mix_gen	offline	bpq	dedup	online	3	2.8468 ± 0.0436
mix_all	blank	bpq	npf	offline	3	2.8471 ± 0.1079
mix_gen	false	lapq	ob	blank	1	2.8480 ± 0.0348
mix_all	blank	bpq	npf	blank	3	2.8485 ± 0.0363
randomT	false	lapq	npf	online	0	2.8486 ± 0.1140
randomT	offline	bpq	dedup	blank	1	2.8487 ± 0.0383
mix_all	blank	bpq	hybrid	offline	3	2.8488 ± 0.1555
randomT	offline	bpq	false	false	0	2.8489 ± 0.0523
mix_all	online	lapq	npf	blank	0	2.8493 ± 0.1446
mix_gen	blank	bpq	hybrid	offline	3	2.8495 ± 0.0799
randomT	false	lapq	hybrid	offline	1	2.8510 ± 0.0535
mix_all	online	lapq	ob	blank	1	2.8512 ± 0.0899
randomT	offline	bpq	dedup	blank	3	2.8517 ± 0.0692
mix_gen	offline	bpq	false	false	0	2.8526 ± 0.0965
mix_all	online	lapq	npf	offline	0	2.8539 ± 0.1103
randomT	false	lapq	npf	blank	0	2.8548 ± 0.0685
randomT	false	lapq	npf	blank	1	2.8549 ± 0.1463
mix_all	blank	bpq	ob	online	3	2.8556 ± 0.0853
mix_all	blank	bpq	ob	online	0	2.8564 ± 0.1067
randomT	offline	bpq	dedup	online	0	2.8575 ± 0.0224
mix_gen	blank	bpq	hybrid	offline	2	2.8581 ± 0.0813
mix_all	false	lapq	ob	offline	1	2.8586 ± 0.0630
mix_gen	false	lapq	npf	online	0	2.8592 ± 0.1036
mix_gen	blank	bpq	npf	blank	2	2.8593 ± 0.1065
randomT	online	lapq	npf	blank	0	2.8611 ± 0.1375
mix_all	offline	bpq	hybrid	offline	3	2.8622 ± 0.0862
mix_gen	offline	bpq	dedup	online	0	2.8623 ± 0.1069
randomT	offline	bpq	dedup	online	2	2.8629 ± 0.0859
randomT	offline	bpq	npf	offline	0	2.8633 ± 0.0779
mix_all	blank	bpq	npf	offline	1	2.8635 ± 0.1896
randomT	false	lapq	hybrid	blank	1	2.8644 ± 0.0332
randomT	offline	bpq	dedup	offline	1	2.8646 ± 0.0865
randomT	offline	bpq	dedup	online	1	2.8649 ± 0.1079
randomT	false	lapq	dedup	offline	1	2.8657 ± 0.1080
mix_all	blank	bpq	npf	online	3	2.8658 ± 0.1126
mix_gen	false	lapq	dedup	online	1	2.8658 ± 0.0943
randomT	blank	bpq	ob	blank	2	2.8660 ± 0.0934
randomT	offline	bpq	dedup	offline	3	2.8661 ± 0.1011
randomT	false	lapq	npf	offline	1	2.8671 ± 0.1522
randomT	online	lapq	dedup	online	1	2.8673 ± 0.1608
mix_gen	offline	bpq	hybrid	online	2	2.8675 ± 0.1542
mix_gen	blank	bpq	ob	offline	0	2.8676 ± 0.0700
randomT	offline	bpq	ob	blank	1	2.8679 ± 0.0769
randomT	blank	bpq	ob	online	1	2.8682 ± 0.1405
randomT	offline	bpq	hybrid	blank	2	2.8683 ± 0.0730
randomT	offline	bpq	ob	blank	3	2.8684 ± 0.1092
randomT	offline	bpq	hybrid	offline	1	2.8696 ± 0.1643
randomT	offline	bpq	hybrid	blank	1	2.8697 ± 0.1130
randomT	offline	bpq	hybrid	blank	0	2.8701 ± 0.1248
randomT	offline	bpq	ob	online	2	2.8721 ± 0.0890
mix_all	false	lapq	npf	online	1	2.8734 ± 0.2476
randomT	blank	bpq	ob	offline	0	2.8746 ± 0.0796
mix_all	false	lapq	npf	blank	0	2.8749 ± 0.1025
randomT	offline	bpq	hybrid	offline	2	2.8753 ± 0.1494
mix_gen	false	lapq	ob	online	1	2.8754 ± 0.0474
mix_gen	offline	bpq	dedup	offline	0	2.8759 ± 0.1002
mix_gen	offline	bpq	hybrid	offline	3	2.8768 ± 0.1415
mix_all	offline	bpq	npf	blank	2	2.8770 ± 0.0914
randomT	offline	bpq	ob	blank	0	2.8778 ± 0.0880
mix_gen	offline	bpq	dedup	offline	3	2.8787 ± 0.1357
mix_gen	blank	bpq	ob	blank	3	2.8795 ± 0.0562
mix_all	blank	bpq	npf	online	1	2.8798 ± 0.1436
mix_gen	offline	bpq	dedup	blank	1	2.8801 ± 0.0814
randomT	blank	bpq	hybrid	blank	1	2.8803 ± 0.0380
mix_all	offline	bpq	ob	blank	3	2.8808 ± 0.1572
mix_all	offline	bpq	hybrid	online	1	2.8812 ± 0.1547
mix_gen	offline	bpq	dedup	blank	2	2.8832 ± 0.0401
mix_all	offline	bpq	ob	online	2	2.8836 ± 0.0832
mix_gen	false	lapq	ob	offline	1	2.8850 ± 0.1077
mix_gen	blank	bpq	ob	offline	3	2.8858 ± 0.0614
mix_all	offline	bpq	hybrid	blank	1	2.8862 ± 0.1080
randomT	blank	bpq	hybrid	blank	2	2.8862 ± 0.1236
mix_gen	offline	bpq	hybrid	blank	2	2.8872 ± 0.1855
mix_gen	blank	bpq	npf	blank	0	2.8874 ± 0.1500
mix_gen	offline	bpq	ob	offline	3	2.8878 ± 0.0375
mix_gen	blank	bpq	ob	offline	1	2.8881 ± 0.0488
mix_all	blank	bpq	npf	blank	0	2.8885 ± 0.1347
randomT	blank	bpq	ob	offline	3	2.8886 ± 0.0704
mix_all	blank	bpq	npf	online	2	2.8889 ± 0.2527
randomT	blank	bpq	hybrid	offline	2	2.8899 ± 0.1437
randomT	false	lapq	ob	online	1	2.8900 ± 0.0821
mix_gen	blank	bpq	npf	online	3	2.8906 ± 0.1837
mix_all	offline	bpq	npf	offline	2	2.8907 ± 0.1146
mix_all	false	lapq	ob	blank	1	2.8914 ± 0.0533
mix_gen	blank	bpq	hybrid	online	0	2.8917 ± 0.1866
randomT	blank	bpq	npf	online	2	2.8921 ± 0.1987
randomT	blank	bpq	ob	offline	2	2.8930 ± 0.1250
randomT	blank	bpq	hybrid	online	3	2.8931 ± 0.0877
randomT	blank	bpq	hybrid	blank	3	2.8941 ± 0.2294
mix_gen	offline	bpq	hybrid	online	1	2.8946 ± 0.2147
mix_gen	offline	bpq	ob	online	2	2.8962 ± 0.1301
mix_all	blank	bpq	npf	blank	2	2.8969 ± 0.1277
mix_gen	offline	bpq	npf	blank	3	2.8979 ± 0.0499
mix_gen	offline	bpq	hybrid	online	3	2.8984 ± 0.1879
mix_gen	offline	bpq	ob	blank	1	2.8985 ± 0.1127
mix_all	offline	bpq	ob	blank	1	2.8991 ± 0.1147
mix_all	offline	bpq	npf	offline	0	2.8994 ± 0.0621
mix_all	offline	bpq	dedup	offline	0	2.8996 ± 0.0758
mix_all	offline	bpq	npf	online	0	2.9000 ± 0.1144
mix_all	blank	bpq	hybrid	blank	3	2.9003 ± 0.1416
mix_all	blank	bpq	ob	offline	3	2.9005 ± 0.1199
mix_gen	offline	bpq	dedup	online	2	2.9010 ± 0.1667
mix_gen	blank	bpq	ob	online	2	2.9017 ± 0.1267
mix_all	offline	bpq	npf	blank	3	2.9026 ± 0.0927
mix_gen	blank	bpq	hybrid	online	3	2.9027 ± 0.1880
mix_gen	offline	bpq	hybrid	offline	2	2.9049 ± 0.1447
randomT	blank	bpq	ob	blank	3	2.9052 ± 0.0817
randomT	blank	bpq	dedup	online	3	2.9064 ± 0.0576
randomT	offline	bpq	hybrid	offline	3	2.9064 ± 0.0614
mix_gen	blank	bpq	hybrid	offline	0	2.9067 ± 0.1786
randomT	online	lapq	ob	offline	0	2.9071 ± 0.1051
mix_gen	blank	bpq	dedup	blank	3	2.9072 ± 0.1432
mix_all	false	lapq	ob	online	1	2.9072 ± 0.1117
mix_gen	blank	bpq	ob	online	0	2.9086 ± 0.1143
randomT	offline	bpq	hybrid	blank	3	2.9096 ± 0.1237
mix_gen	offline	bpq	ob	offline	2	2.9099 ± 0.1162
mix_gen	offline	bpq	npf	online	2	2.9099 ± 0.1802
mix_gen	blank	bpq	dedup	offline	0	2.9101 ± 0.1366
mix_all	offline	bpq	hybrid	offline	2	2.9102 ± 0.2185
randomT	false	lapq	ob	offline	1	2.9111 ± 0.1089
mix_gen	blank	bpq	ob	blank	0	2.9112 ± 0.1076
mix_all	blank	bpq	ob	offline	1	2.9114 ± 0.1136
mix_all	false	lapq	npf	online	0	2.9116 ± 0.1746
mix_gen	offline	bpq	npf	offline	0	2.9116 ± 0.1301
mix_all	online	lapq	ob	offline	1	2.9120 ± 0.1099
mix_gen	false	lapq	npf	blank	0	2.9129 ± 0.1757
mix_all	offline	bpq	ob	offline	0	2.9131 ± 0.1376
mix_all	offline	bpq	hybrid	online	3	2.9132 ± 0.2090
mix_all	false	lapq	hybrid	blank	1	2.9134 ± 0.0501
randomT	offline	bpq	ob	online	3	2.9139 ± 0.1069
mix_gen	blank	bpq	ob	offline	2	2.9140 ± 0.0863
randomT	blank	bpq	dedup	offline	0	2.9141 ± 0.0768
mix_gen	offline	bpq	ob	offline	1	2.9157 ± 0.1192
mix_gen	offline	bpq	ob	online	3	2.9161 ± 0.1105
randomT	offline	bpq	hybrid	offline	0	2.9164 ± 0.0701
mix_all	offline	bpq	ob	online	0	2.9164 ± 0.1215
mix_all	blank	bpq	ob	offline	2	2.9166 ± 0.0285
randomT	blank	bpq	ob	offline	1	2.9176 ± 0.1788
mix_gen	blank	bpq	npf	offline	3	2.9179 ± 0.2394
mix_gen	offline	bpq	npf	online	0	2.9189 ± 0.1460
mix_gen	offline	bpq	npf	online	1	2.9199 ± 0.0723
mix_all	blank	bpq	npf	offline	0	2.9205 ± 0.1859
mix_gen	offline	bpq	ob	blank	0	2.9211 ± 0.0532
randomT	blank	bpq	hybrid	offline	1	2.9211 ± 0.1417
randomT	blank	bpq	ob	online	3	2.9220 ± 0.1656
mix_all	blank	bpq	ob	online	1	2.9223 ± 0.1319
mix_gen	online	lapq	npf	online	1	2.9227 ± 0.2315
mix_all	online	lapq	npf	online	0	2.9230 ± 0.1053
mix_all	offline	bpq	hybrid	online	0	2.9233 ± 0.1364
mix_gen	offline	bpq	dedup	offline	1	2.9234 ± 0.2018
mix_gen	offline	bpq	dedup	blank	3	2.9238 ± 0.0747
mix_all	offline	bpq	dedup	blank	2	2.9243 ± 0.2183
mix_all	blank	bpq	ob	online	2	2.9245 ± 0.1413
mix_gen	offline	bpq	ob	online	0	2.9268 ± 0.1138
mix_gen	blank	bpq	dedup	offline	1	2.9269 ± 0.1164
mix_gen	blank	bpq	ob	blank	1	2.9274 ± 0.1013
randomT	blank	bpq	npf	offline	2	2.9276 ± 0.1809
randomT	offline	bpq	npf	online	3	2.9286 ± 0.1947
randomT	blank	bpq	npf	offline	1	2.9288 ± 0.1408
randomT	blank	bpq	hybrid	offline	3	2.9288 ± 0.2127
mix_gen	blank	bpq	ob	online	1	2.9292 ± 0.0792
mix_all	offline	bpq	npf	blank	0	2.9294 ± 0.2102
randomT	blank	bpq	npf	blank	2	2.9296 ± 0.1704
mix_gen	blank	bpq	npf	blank	1	2.9305 ± 0.2072
mix_all	offline	bpq	npf	offline	3	2.9322 ± 0.1422
mix_all	offline	bpq	npf	offline	1	2.9342 ± 0.0843
mix_gen	offline	bpq	ob	blank	3	2.9342 ± 0.1376
mix_all	blank	bpq	ob	blank	0	2.9349 ± 0.1667
mix_gen	offline	bpq	npf	offline	1	2.9360 ± 0.0994
mix_all	offline	bpq	dedup	blank	3	2.9373 ± 0.1518
mix_gen	offline	bpq	ob	offline	0	2.9377 ± 0.1576
mix_all	blank	bpq	dedup	blank	1	2.9378 ± 0.1368
mix_gen	blank	bpq	dedup	blank	1	2.9388 ± 0.1736
randomT	blank	bpq	ob	blank	0	2.9388 ± 0.0715
randomT	blank	bpq	dedup	blank	0	2.9396 ± 0.1310
mix_gen	blank	bpq	npf	online	1	2.9403 ± 0.1745
randomT	offline	bpq	npf	offline	2	2.9422 ± 0.1893
mix_all	offline	bpq	npf	blank	1	2.9424 ± 0.0989
randomT	offline	bpq	hybrid	online	0	2.9433 ± 0.1313
mix_all	blank	bpq	hybrid	blank	2	2.9448 ± 0.1675
mix_all	blank	bpq	dedup	online	1	2.9454 ± 0.1963
mix_all	offline	bpq	ob	online	1	2.9460 ± 0.1036
mix_all	offline	bpq	npf	online	1	2.9461 ± 0.1545
mix_gen	blank	bpq	npf	blank	3	2.9462 ± 0.1663
mix_gen	blank	bpq	ob	blank	2	2.9476 ± 0.1035
randomT	blank	bpq	dedup	blank	2	2.9481 ± 0.2243
randomT	offline	bpq	npf	online	1	2.9486 ± 0.1190
mix_gen	offline	bpq	npf	blank	2	2.9490 ± 0.1195
mix_gen	offline	bpq	ob	blank	2	2.9494 ± 0.1256
randomT	online	lapq	ob	blank	1	2.9502 ± 0.1268
mix_all	offline	bpq	ob	blank	2	2.9508 ± 0.1269
mix_all	offline	bpq	hybrid	online	2	2.9514 ± 0.2254
randomT	offline	bpq	ob	offline	3	2.9517 ± 0.1145
mix_gen	blank	bpq	hybrid	blank	3	2.9522 ± 0.1369
mix_all	online	lapq	ob	online	0	2.9525 ± 0.1594
randomT	blank	bpq	hybrid	blank	0	2.9528 ± 0.1280
mix_gen	offline	bpq	npf	offline	3	2.9534 ± 0.2140
mix_gen	offline	bpq	dedup	blank	0	2.9541 ± 0.1600
mix_gen	blank	bpq	dedup	online	1	2.9542 ± 0.0523
randomT	offline	bpq	npf	offline	1	2.9549 ± 0.1419
mix_gen	blank	bpq	npf	online	0	2.9556 ± 0.2266
mix_gen	offline	bpq	hybrid	blank	3	2.9557 ± 0.2807
mix_all	offline	bpq	ob	online	3	2.9575 ± 0.1468
mix_gen	offline	bpq	npf	offline	2	2.9595 ± 0.2029
mix_all	offline	bpq	dedup	blank	1	2.9598 ± 0.1715
mix_gen	blank	bpq	dedup	offline	3	2.9601 ± 0.1257
mix_gen	blank	bpq	dedup	blank	2	2.9624 ± 0.1872
mix_gen	blank	bpq	hybrid	offline	1	2.9626 ± 0.2173
mix_gen	blank	bpq	dedup	online	2	2.9632 ± 0.1109
mix_gen	blank	bpq	dedup	blank	0	2.9633 ± 0.2130
mix_all	blank	bpq	dedup	offline	3	2.9641 ± 0.1794
mix_all	blank	bpq	ob	offline	0	2.9652 ± 0.0167
mix_gen	false	lapq	ob	offline	0	2.9662 ± 0.0871
mix_all	blank	bpq	dedup	online	2	2.9665 ± 0.1635
mix_all	blank	bpq	dedup	blank	0	2.9679 ± 0.1801
mix_all	offline	bpq	dedup	offline	3	2.9682 ± 0.2512
mix_all	blank	bpq	hybrid	blank	1	2.9684 ± 0.0539
mix_all	offline	bpq	dedup	blank	0	2.9693 ± 0.1648
randomT	blank	bpq	dedup	online	1	2.9693 ± 0.1798
mix_all	blank	bpq	ob	blank	2	2.9700 ± 0.1561
mix_all	false	lapq	hybrid	online	1	2.9700 ± 0.1987
mix_gen	offline	bpq	hybrid	online	0	2.9703 ± 0.2065
mix_all	offline	bpq	dedup	online	3	2.9718 ± 0.2635
mix_all	offline	bpq	npf	online	2	2.9722 ± 0.1388
randomT	blank	bpq	dedup	offline	3	2.9729 ± 0.1209
randomT	offline	bpq	hybrid	online	1	2.9740 ± 0.1725
mix_gen	offline	bpq	ob	online	1	2.9744 ± 0.1424
mix_all	blank	bpq	ob	blank	1	2.9758 ± 0.1500
mix_all	blank	bpq	npf	blank	1	2.9768 ± 0.1473
randomT	offline	bpq	ob	online	0	2.9771 ± 0.1978
mix_all	blank	bpq	dedup	online	0	2.9776 ± 0.2241
randomT	blank	bpq	npf	blank	1	2.9779 ± 0.2050
mix_all	blank	bpq	hybrid	online	0	2.9798 ± 0.2165
mix_all	blank	bpq	npf	online	0	2.9803 ± 0.1614
randomT	blank	bpq	npf	online	0	2.9809 ± 0.1996
mix_all	online	lapq	ob	offline	0	2.9819 ± 0.1619
mix_gen	online	lapq	ob	offline	0	2.9827 ± 0.0992
randomT	offline	bpq	npf	blank	2	2.9831 ± 0.2484
mix_gen	online	lapq	ob	online	0	2.9855 ± 0.1337
randomT	blank	bpq	dedup	blank	3	2.9879 ± 0.1844
randomT	offline	bpq	npf	blank	1	2.9886 ± 0.2779
randomT	online	lapq	ob	online	0	2.9891 ± 0.1732
mix_all	offline	bpq	ob	offline	1	2.9901 ± 0.1819
randomT	offline	bpq	hybrid	online	2	2.9903 ± 0.1822
randomT	blank	bpq	npf	online	1	2.9913 ± 0.1800
mix_all	offline	bpq	hybrid	offline	0	2.9922 ± 0.2529
mix_gen	false	lapq	ob	blank	0	2.9935 ± 0.0506
mix_all	offline	bpq	hybrid	blank	2	2.9940 ± 0.2870
randomT	blank	bpq	dedup	blank	1	2.9944 ± 0.1804
randomT	online	lapq	ob	blank	0	2.9957 ± 0.1373
randomT	blank	bpq	dedup	online	0	2.9962 ± 0.1116
mix_gen	blank	bpq	dedup	offline	2	2.9968 ± 0.1412
mix_all	offline	bpq	ob	offline	3	2.9973 ± 0.2246
mix_all	blank	bpq	dedup	online	3	2.9986 ± 0.1899
mix_gen	blank	bpq	npf	online	2	2.9986 ± 0.1657
randomT	blank	bpq	npf	online	3	2.9989 ± 0.2092
mix_gen	blank	bpq	dedup	online	3	2.9998 ± 0.1131
mix_all	offline	bpq	dedup	online	0	3.0004 ± 0.3305
randomT	blank	bpq	npf	blank	3	3.0022 ± 0.2186
mix_gen	false	lapq	ob	online	0	3.0023 ± 0.0797
randomT	offline	bpq	npf	blank	3	3.0045 ± 0.1760
mix_all	blank	bpq	dedup	blank	2	3.0053 ± 0.2634
randomT	blank	bpq	npf	offline	3	3.0056 ± 0.1723
mix_gen	blank	bpq	ob	online	3	3.0070 ± 0.1099
randomT	blank	bpq	npf	blank	0	3.0086 ± 0.1919
randomT	offline	bpq	npf	online	0	3.0090 ± 0.2479
mix_all	offline	bpq	ob	offline	2	3.0100 ± 0.1368
randomT	offline	bpq	hybrid	online	3	3.0101 ± 0.4079
mix_gen	offline	bpq	hybrid	blank	0	3.0106 ± 0.2572
randomT	offline	bpq	npf	online	2	3.0133 ± 0.2816
mix_all	false	lapq	ob	blank	0	3.0150 ± 0.0325
mix_all	offline	bpq	hybrid	blank	0	3.0157 ± 0.2056
mix_gen	offline	bpq	npf	blank	1	3.0220 ± 0.1179
randomT	false	lapq	ob	offline	0	3.0230 ± 0.0859
randomT	offline	bpq	ob	offline	1	3.0234 ± 0.2115
randomT	offline	bpq	npf	blank	0	3.0244 ± 0.2637
randomT	blank	bpq	false	false	0	3.0250 ± 0.1945
mix_gen	offline	bpq	npf	blank	0	3.0260 ± 0.3742
randomT	offline	bpq	ob	offline	2	3.0304 ± 0.3004
mix_gen	online	lapq	ob	blank	0	3.0310 ± 0.1259
randomT	offline	bpq	ob	blank	2	3.0316 ± 0.3245
mix_gen	blank	bpq	npf	offline	1	3.0317 ± 0.1084
mix_gen	blank	bpq	dedup	online	0	3.0351 ± 0.1330
randomT	offline	bpq	npf	offline	3	3.0363 ± 0.2891
mix_all	blank	bpq	dedup	offline	0	3.0473 ± 0.1123
mix_gen	blank	bpq	false	false	0	3.0474 ± 0.2043
mix_all	false	lapq	ob	offline	0	3.0478 ± 0.1184
randomT	blank	bpq	dedup	online	2	3.0479 ± 0.2135
