pscase_type	pscase_mode	frontier	countmin_search	countmin_mode	BF_steps	runtime
randomD	false	lapq	hybrid	offline	1	2.0908 ± 0.0602
mix_all	online	lapq	dedup	blank	1	2.0924 ± 0.0568
mix_gen	online	lapq	npf	offline	1	2.0935 ± 0.0326
mix_all	false	lapq	ob	offline	0	2.0963 ± 0.0578
mix_gen	false	lapq	hybrid	blank	1	2.0986 ± 0.0925
randomD	online	lapq	dedup	online	1	2.0987 ± 0.0632
randomD	online	lapq	dedup	blank	1	2.0995 ± 0.0595
randomD	online	lapq	npf	offline	0	2.1061 ± 0.0827
mix_gen	false	lapq	ob	blank	0	2.1066 ± 0.0585
mix_gen	false	lapq	ob	offline	0	2.1086 ± 0.0522
mix_gen	online	lapq	dedup	blank	1	2.1106 ± 0.0695
randomD	online	lapq	hybrid	blank	1	2.1125 ± 0.1192
mix_gen	online	lapq	dedup	online	1	2.1146 ± 0.0253
mix_gen	online	lapq	hybrid	offline	1	2.1146 ± 0.0781
randomD	online	lapq	npf	blank	0	2.1148 ± 0.0870
randomD	false	lapq	ob	blank	0	2.1162 ± 0.0681
mix_gen	online	lapq	ob	online	1	2.1165 ± 0.1574
randomD	false	lapq	ob	offline	0	2.1188 ± 0.0848
mix_gen	false	lapq	ob	online	0	2.1227 ± 0.0637
mix_gen	online	lapq	dedup	offline	1	2.1271 ± 0.0819
mix_gen	online	lapq	ob	blank	1	2.1302 ± 0.2264
randomD	false	lapq	dedup	online	1	2.1347 ± 0.2354
mix_all	online	lapq	dedup	online	1	2.1395 ± 0.2144
mix_all	false	lapq	ob	online	0	2.1459 ± 0.0849
mix_all	false	lapq	ob	offline	1	2.1506 ± 0.2280
mix_all	online	lapq	hybrid	online	1	2.1515 ± 0.1243
mix_gen	online	lapq	hybrid	blank	1	2.1525 ± 0.2598
mix_all	online	lapq	ob	offline	0	2.1553 ± 0.0564
randomD	online	lapq	ob	offline	0	2.1583 ± 0.0810
mix_gen	online	lapq	ob	blank	0	2.1627 ± 0.1129
randomD	online	lapq	ob	online	0	2.1682 ± 0.1207
randomD	online	lapq	npf	blank	1	2.1730 ± 0.2078
mix_all	online	lapq	ob	online	0	2.1740 ± 0.1066
mix_all	false	lapq	ob	blank	0	2.1877 ± 0.1764
mix_all	online	lapq	ob	blank	0	2.1891 ± 0.0697
randomD	false	lapq	ob	online	0	2.2039 ± 0.1465
randomD	online	lapq	ob	blank	0	2.2801 ± 0.2700
mix_gen	online	lapq	ob	online	0	2.2832 ± 0.1643
mix_gen	online	lapq	ob	offline	0	2.2905 ± 0.1882
randomD	online	lapq	ob	blank	1	2.3533 ± 0.5956
mix_all	offline	bpq	hybrid	blank	1	2.6516 ± 0.1228
mix_gen	offline	bpq	hybrid	online	2	2.6607 ± 0.1214
randomD	offline	bpq	ob	blank	0	2.6721 ± 0.0881
mix_gen	offline	bpq	hybrid	blank	2	2.6750 ± 0.0960
mix_all	offline	bpq	hybrid	online	3	2.6751 ± 0.1464
mix_gen	offline	bpq	hybrid	online	3	2.6753 ± 0.1345
mix_all	offline	bpq	hybrid	offline	0	2.6864 ± 0.1526
randomD	offline	bpq	hybrid	offline	2	2.6883 ± 0.0748
mix_gen	offline	bpq	hybrid	offline	1	2.6892 ± 0.1034
randomD	offline	bpq	hybrid	online	2	2.6974 ± 0.1143
randomD	offline	bpq	ob	offline	0	2.6990 ± 0.1215
randomD	blank	bpq	dedup	online	0	2.6990 ± 0.1057
randomD	offline	bpq	ob	online	1	2.7012 ± 0.0690
mix_all	blank	bpq	hybrid	offline	3	2.7047 ± 0.0870
mix_all	offline	bpq	dedup	offline	0	2.7063 ± 0.0647
randomD	blank	bpq	dedup	offline	2	2.7072 ± 0.1067
randomD	offline	bpq	ob	blank	3	2.7075 ± 0.0929
randomD	offline	bpq	hybrid	blank	3	2.7078 ± 0.0546
mix_all	offline	bpq	dedup	online	0	2.7082 ± 0.0940
mix_gen	offline	bpq	ob	blank	0	2.7090 ± 0.1024
mix_gen	offline	bpq	hybrid	online	0	2.7092 ± 0.1376
randomD	offline	bpq	ob	blank	2	2.7092 ± 0.1131
mix_all	offline	bpq	hybrid	offline	3	2.7094 ± 0.1495
randomD	offline	bpq	ob	offline	3	2.7099 ± 0.0892
mix_all	offline	bpq	hybrid	online	2	2.7100 ± 0.2024
randomD	offline	bpq	ob	online	0	2.7100 ± 0.1140
mix_gen	blank	bpq	hybrid	blank	3	2.7107 ± 0.0926
mix_gen	offline	bpq	npf	blank	2	2.7108 ± 0.0331
mix_all	offline	bpq	hybrid	online	1	2.7108 ± 0.1052
randomD	blank	bpq	dedup	offline	3	2.7115 ± 0.0848
mix_all	blank	bpq	npf	blank	0	2.7151 ± 0.0768
mix_gen	offline	bpq	ob	offline	2	2.7154 ± 0.0739
mix_gen	offline	bpq	hybrid	blank	1	2.7171 ± 0.1787
mix_all	offline	bpq	hybrid	blank	0	2.7176 ± 0.0996
mix_gen	offline	bpq	ob	offline	3	2.7181 ± 0.1163
mix_all	offline	bpq	npf	blank	1	2.7195 ± 0.0535
mix_gen	offline	bpq	ob	offline	1	2.7197 ± 0.0579
randomD	blank	bpq	ob	offline	2	2.7209 ± 0.0796
randomD	offline	bpq	hybrid	offline	0	2.7222 ± 0.1273
randomD	blank	bpq	ob	blank	0	2.7224 ± 0.1167
mix_gen	offline	bpq	dedup	online	1	2.7230 ± 0.0627
randomD	offline	bpq	hybrid	offline	3	2.7232 ± 0.1386
randomD	blank	bpq	hybrid	offline	0	2.7232 ± 0.1131
mix_gen	blank	bpq	hybrid	online	2	2.7233 ± 0.1106
randomD	blank	bpq	dedup	online	2	2.7246 ± 0.0922
mix_all	offline	bpq	npf	online	0	2.7248 ± 0.0641
mix_gen	offline	bpq	npf	blank	0	2.7266 ± 0.0529
mix_gen	blank	bpq	dedup	offline	0	2.7269 ± 0.0863
randomD	offline	bpq	ob	blank	1	2.7274 ± 0.1551
mix_all	blank	bpq	hybrid	online	1	2.7276 ± 0.0717
mix_gen	offline	bpq	hybrid	offline	2	2.7276 ± 0.1092
mix_all	offline	bpq	npf	offline	0	2.7279 ± 0.0657
mix_all	offline	bpq	hybrid	offline	1	2.7287 ± 0.1696
mix_gen	offline	bpq	dedup	blank	2	2.7288 ± 0.0933
randomD	offline	bpq	hybrid	online	0	2.7291 ± 0.1400
mix_all	offline	bpq	dedup	online	1	2.7296 ± 0.0935
randomD	offline	bpq	hybrid	offline	1	2.7298 ± 0.1218
randomD	offline	bpq	npf	online	0	2.7298 ± 0.0965
mix_gen	offline	bpq	npf	online	2	2.7303 ± 0.0538
mix_all	blank	bpq	npf	online	3	2.7316 ± 0.0958
mix_gen	offline	bpq	npf	online	0	2.7326 ± 0.0772
mix_all	blank	bpq	hybrid	blank	1	2.7327 ± 0.0878
mix_gen	blank	bpq	hybrid	online	3	2.7328 ± 0.0631
mix_all	blank	bpq	hybrid	offline	0	2.7333 ± 0.0338
mix_gen	offline	bpq	ob	blank	1	2.7333 ± 0.1024
mix_all	offline	bpq	dedup	blank	1	2.7334 ± 0.1087
mix_gen	offline	bpq	hybrid	online	1	2.7339 ± 0.1225
mix_gen	offline	bpq	npf	offline	1	2.7352 ± 0.0624
mix_gen	blank	bpq	hybrid	blank	2	2.7362 ± 0.0708
mix_gen	offline	bpq	ob	online	3	2.7373 ± 0.0926
randomD	blank	bpq	ob	online	0	2.7379 ± 0.1090
randomD	blank	bpq	dedup	offline	1	2.7379 ± 0.1059
mix_all	offline	bpq	hybrid	blank	3	2.7380 ± 0.1063
randomD	blank	bpq	dedup	blank	0	2.7381 ± 0.1096
randomD	offline	bpq	hybrid	blank	2	2.7381 ± 0.0865
randomD	blank	bpq	hybrid	online	3	2.7383 ± 0.1166
randomD	blank	bpq	hybrid	offline	1	2.7384 ± 0.0836
mix_gen	offline	bpq	ob	online	2	2.7387 ± 0.0801
mix_gen	offline	bpq	ob	online	1	2.7396 ± 0.1111
mix_all	blank	bpq	hybrid	online	3	2.7397 ± 0.1014
mix_gen	blank	bpq	dedup	blank	2	2.7397 ± 0.0737
mix_gen	offline	bpq	dedup	blank	3	2.7399 ± 0.0951
mix_all	blank	bpq	hybrid	blank	2	2.7400 ± 0.0769
mix_all	offline	bpq	hybrid	blank	2	2.7405 ± 0.0875
mix_gen	blank	bpq	false	false	0	2.7410 ± 0.1168
randomD	blank	bpq	dedup	online	3	2.7417 ± 0.0974
mix_all	offline	bpq	dedup	offline	3	2.7423 ± 0.1347
mix_gen	offline	bpq	npf	offline	3	2.7434 ± 0.0756
randomD	blank	bpq	ob	blank	1	2.7435 ± 0.1421
mix_all	blank	bpq	hybrid	blank	0	2.7450 ± 0.0816
mix_gen	blank	bpq	hybrid	offline	0	2.7455 ± 0.0803
mix_gen	blank	bpq	hybrid	blank	0	2.7456 ± 0.1308
randomD	blank	bpq	hybrid	blank	3	2.7457 ± 0.1222
mix_all	offline	bpq	npf	blank	2	2.7458 ± 0.0283
randomD	offline	bpq	hybrid	online	1	2.7464 ± 0.1075
mix_gen	offline	bpq	hybrid	blank	3	2.7474 ± 0.1365
mix_gen	offline	bpq	npf	online	1	2.7475 ± 0.0893
mix_gen	blank	bpq	dedup	blank	0	2.7481 ± 0.0754
mix_gen	offline	bpq	dedup	online	2	2.7485 ± 0.0825
mix_all	offline	bpq	npf	offline	3	2.7488 ± 0.0750
mix_gen	blank	bpq	hybrid	online	0	2.7495 ± 0.1174
mix_all	blank	bpq	dedup	offline	0	2.7497 ± 0.0618
mix_all	blank	bpq	npf	blank	2	2.7498 ± 0.0834
mix_all	offline	bpq	npf	online	1	2.7498 ± 0.0523
mix_gen	offline	bpq	npf	blank	1	2.7498 ± 0.0791
randomD	offline	bpq	ob	online	3	2.7502 ± 0.0661
mix_gen	blank	bpq	ob	offline	0	2.7505 ± 0.0948
mix_gen	offline	bpq	dedup	blank	0	2.7507 ± 0.1380
mix_all	blank	bpq	npf	online	0	2.7513 ± 0.0718
mix_gen	offline	bpq	dedup	blank	1	2.7518 ± 0.0819
mix_all	offline	bpq	dedup	blank	2	2.7524 ± 0.1260
randomD	blank	bpq	dedup	blank	1	2.7524 ± 0.1047
mix_gen	blank	bpq	npf	blank	0	2.7525 ± 0.0885
randomD	offline	bpq	ob	offline	2	2.7529 ± 0.0632
mix_gen	blank	bpq	hybrid	online	1	2.7531 ± 0.1556
mix_all	blank	bpq	hybrid	online	0	2.7541 ± 0.1030
randomD	offline	bpq	npf	online	2	2.7546 ± 0.0786
randomD	blank	bpq	npf	offline	2	2.7562 ± 0.1359
mix_all	offline	bpq	npf	online	3	2.7564 ± 0.0695
mix_gen	blank	bpq	hybrid	blank	1	2.7569 ± 0.1150
mix_gen	offline	bpq	hybrid	blank	0	2.7569 ± 0.1234
randomD	blank	bpq	npf	offline	1	2.7573 ± 0.0882
mix_all	offline	bpq	ob	online	0	2.7574 ± 0.0652
mix_gen	offline	bpq	ob	offline	0	2.7579 ± 0.0656
mix_all	offline	bpq	ob	offline	3	2.7583 ± 0.0856
mix_gen	blank	bpq	dedup	online	3	2.7587 ± 0.1479
mix_all	blank	bpq	hybrid	offline	2	2.7589 ± 0.0888
mix_all	offline	bpq	npf	blank	0	2.7594 ± 0.0753
mix_gen	blank	bpq	npf	online	0	2.7595 ± 0.1013
mix_gen	offline	bpq	npf	blank	3	2.7600 ± 0.0431
mix_all	offline	bpq	ob	online	3	2.7601 ± 0.0828
randomD	offline	bpq	npf	blank	2	2.7601 ± 0.0956
randomD	offline	bpq	npf	blank	3	2.7602 ± 0.0985
randomD	blank	bpq	hybrid	offline	2	2.7605 ± 0.1068
mix_gen	blank	bpq	ob	blank	1	2.7607 ± 0.0936
mix_gen	offline	bpq	dedup	online	3	2.7612 ± 0.1184
mix_gen	blank	bpq	ob	blank	2	2.7614 ± 0.1145
randomD	offline	bpq	hybrid	blank	1	2.7614 ± 0.1635
mix_all	blank	bpq	ob	blank	1	2.7618 ± 0.1317
mix_all	offline	bpq	ob	online	1	2.7621 ± 0.0696
randomD	blank	bpq	hybrid	online	2	2.7623 ± 0.1061
mix_gen	offline	bpq	dedup	online	0	2.7625 ± 0.0892
randomD	blank	bpq	ob	offline	1	2.7629 ± 0.0342
mix_all	offline	bpq	ob	blank	1	2.7629 ± 0.0780
mix_all	offline	bpq	ob	blank	0	2.7629 ± 0.1150
randomD	blank	bpq	ob	offline	3	2.7629 ± 0.0979
mix_all	blank	bpq	ob	offline	0	2.7638 ± 0.1104
mix_gen	blank	bpq	npf	online	2	2.7640 ± 0.1088
mix_gen	offline	bpq	dedup	offline	1	2.7646 ± 0.0787
mix_gen	offline	bpq	ob	online	0	2.7648 ± 0.1366
mix_gen	blank	bpq	npf	offline	0	2.7649 ± 0.1105
mix_all	offline	bpq	hybrid	online	0	2.7650 ± 0.1750
mix_all	blank	bpq	npf	blank	1	2.7652 ± 0.1049
randomD	blank	bpq	hybrid	offline	3	2.7655 ± 0.0978
mix_gen	offline	bpq	npf	offline	0	2.7656 ± 0.0517
mix_all	blank	bpq	npf	offline	2	2.7661 ± 0.0691
mix_all	blank	bpq	false	false	0	2.7673 ± 0.1463
mix_all	offline	bpq	npf	offline	1	2.7686 ± 0.1044
randomD	offline	bpq	hybrid	blank	0	2.7689 ± 0.0838
mix_gen	blank	bpq	npf	offline	3	2.7691 ± 0.1327
mix_gen	blank	bpq	dedup	blank	1	2.7692 ± 0.0785
mix_all	blank	bpq	dedup	blank	0	2.7694 ± 0.0843
mix_all	offline	bpq	npf	online	2	2.7702 ± 0.0798
mix_all	blank	bpq	ob	offline	2	2.7705 ± 0.1000
mix_gen	blank	bpq	npf	offline	1	2.7706 ± 0.1342
mix_gen	blank	bpq	dedup	offline	2	2.7712 ± 0.1402
mix_all	blank	bpq	dedup	blank	2	2.7718 ± 0.0657
randomD	blank	bpq	hybrid	blank	1	2.7723 ± 0.1252
mix_gen	offline	bpq	npf	offline	2	2.7728 ± 0.0936
mix_all	blank	bpq	npf	offline	3	2.7737 ± 0.0732
mix_all	offline	bpq	npf	offline	2	2.7740 ± 0.1479
mix_gen	blank	bpq	hybrid	offline	1	2.7745 ± 0.0801
randomD	offline	bpq	ob	online	2	2.7746 ± 0.2239
mix_all	offline	bpq	dedup	blank	0	2.7747 ± 0.0989
mix_gen	blank	bpq	ob	blank	3	2.7759 ± 0.0903
mix_all	blank	bpq	npf	online	2	2.7771 ± 0.1054
randomD	blank	bpq	dedup	blank	3	2.7776 ± 0.0766
mix_gen	blank	bpq	npf	online	1	2.7778 ± 0.0958
randomD	blank	bpq	dedup	offline	0	2.7778 ± 0.0162
mix_all	blank	bpq	ob	blank	3	2.7780 ± 0.1557
mix_all	offline	bpq	ob	blank	3	2.7780 ± 0.1402
mix_gen	offline	bpq	npf	online	3	2.7785 ± 0.0870
mix_all	blank	bpq	dedup	offline	1	2.7789 ± 0.0951
randomD	blank	bpq	hybrid	online	1	2.7791 ± 0.0966
mix_all	offline	bpq	npf	blank	3	2.7796 ± 0.1147
mix_gen	blank	bpq	dedup	blank	3	2.7799 ± 0.0792
mix_all	offline	bpq	ob	offline	2	2.7809 ± 0.1390
randomD	blank	bpq	npf	blank	2	2.7814 ± 0.1105
randomD	blank	bpq	ob	online	1	2.7817 ± 0.1101
randomD	offline	bpq	npf	offline	2	2.7820 ± 0.1129
randomD	blank	bpq	ob	online	2	2.7823 ± 0.1372
mix_gen	blank	bpq	dedup	online	1	2.7830 ± 0.0829
mix_all	blank	bpq	ob	online	0	2.7835 ± 0.1187
randomD	offline	bpq	npf	offline	1	2.7836 ± 0.0826
mix_gen	blank	bpq	dedup	offline	3	2.7844 ± 0.0399
mix_gen	blank	bpq	npf	blank	3	2.7847 ± 0.0993
mix_gen	blank	bpq	npf	online	3	2.7850 ± 0.1101
randomD	offline	bpq	npf	offline	3	2.7851 ± 0.1129
randomD	offline	bpq	npf	blank	0	2.7853 ± 0.1187
mix_all	offline	bpq	ob	offline	0	2.7856 ± 0.0427
mix_all	blank	bpq	dedup	blank	1	2.7869 ± 0.1127
mix_gen	blank	bpq	ob	online	1	2.7875 ± 0.1284
mix_gen	offline	bpq	dedup	offline	2	2.7875 ± 0.0779
mix_all	offline	bpq	ob	online	2	2.7877 ± 0.1043
randomD	offline	bpq	dedup	offline	2	2.7878 ± 0.0734
randomD	blank	bpq	ob	blank	2	2.7881 ± 0.1341
randomD	blank	bpq	npf	blank	1	2.7888 ± 0.1950
randomD	offline	bpq	dedup	blank	3	2.7890 ± 0.1300
mix_gen	offline	bpq	ob	blank	3	2.7896 ± 0.0688
mix_all	blank	bpq	dedup	blank	3	2.7897 ± 0.1110
mix_gen	blank	bpq	ob	offline	1	2.7902 ± 0.1393
mix_all	blank	bpq	npf	online	1	2.7912 ± 0.0943
randomD	blank	bpq	ob	offline	0	2.7913 ± 0.1117
mix_all	blank	bpq	npf	offline	0	2.7920 ± 0.0541
mix_gen	blank	bpq	npf	blank	1	2.7923 ± 0.0703
mix_all	blank	bpq	ob	offline	1	2.7926 ± 0.1316
randomD	blank	bpq	npf	offline	0	2.7926 ± 0.0831
randomD	offline	bpq	dedup	offline	1	2.7934 ± 0.0567
mix_all	offline	bpq	hybrid	offline	2	2.7936 ± 0.2700
randomD	offline	bpq	dedup	blank	0	2.7937 ± 0.1159
randomD	blank	bpq	false	false	0	2.7967 ± 0.1537
mix_all	blank	bpq	npf	blank	3	2.7984 ± 0.1003
randomD	offline	bpq	npf	online	1	2.8003 ± 0.1299
mix_all	blank	bpq	ob	blank	0	2.8007 ± 0.1303
mix_all	offline	bpq	dedup	online	3	2.8011 ± 0.1575
mix_gen	blank	bpq	ob	online	0	2.8011 ± 0.0923
randomD	blank	bpq	ob	online	3	2.8013 ± 0.1683
mix_gen	offline	bpq	dedup	offline	3	2.8023 ± 0.0714
randomD	offline	bpq	dedup	offline	3	2.8024 ± 0.0781
mix_all	blank	bpq	dedup	offline	3	2.8025 ± 0.0675
mix_gen	offline	bpq	dedup	offline	0	2.8030 ± 0.0906
randomD	blank	bpq	npf	online	1	2.8030 ± 0.1130
mix_all	offline	bpq	dedup	blank	3	2.8050 ± 0.1345
mix_gen	blank	bpq	npf	blank	2	2.8050 ± 0.0610
randomD	offline	bpq	npf	blank	1	2.8059 ± 0.0991
mix_gen	blank	bpq	hybrid	offline	3	2.8060 ± 0.1464
randomD	offline	bpq	dedup	online	2	2.8071 ± 0.1107
randomD	blank	bpq	npf	offline	3	2.8071 ± 0.0798
mix_all	blank	bpq	ob	online	3	2.8075 ± 0.1321
randomD	blank	bpq	hybrid	blank	0	2.8075 ± 0.1015
randomD	blank	bpq	npf	online	0	2.8080 ± 0.1109
randomD	offline	bpq	npf	offline	0	2.8090 ± 0.1426
randomD	offline	bpq	false	false	0	2.8096 ± 0.0677
mix_all	blank	bpq	dedup	offline	2	2.8105 ± 0.0657
randomD	offline	bpq	npf	online	3	2.8117 ± 0.1316
mix_gen	blank	bpq	ob	offline	3	2.8125 ± 0.1511
mix_all	blank	bpq	ob	offline	3	2.8129 ± 0.0676
mix_gen	blank	bpq	ob	online	3	2.8130 ± 0.0876
randomD	blank	bpq	npf	blank	0	2.8131 ± 0.0969
mix_all	blank	bpq	npf	offline	1	2.8144 ± 0.1145
mix_all	offline	bpq	false	false	0	2.8154 ± 0.0982
mix_gen	blank	bpq	hybrid	offline	2	2.8159 ± 0.1784
randomD	offline	bpq	dedup	blank	2	2.8174 ± 0.1600
mix_gen	blank	bpq	dedup	online	2	2.8178 ± 0.1069
randomD	offline	bpq	dedup	offline	0	2.8179 ± 0.0830
mix_gen	offline	bpq	hybrid	offline	0	2.8180 ± 0.2162
randomD	offline	bpq	dedup	blank	1	2.8186 ± 0.1191
randomD	offline	bpq	dedup	online	1	2.8189 ± 0.1063
randomD	blank	bpq	npf	online	3	2.8190 ± 0.1331
randomD	blank	bpq	ob	blank	3	2.8198 ± 0.2702
randomD	blank	bpq	npf	blank	3	2.8202 ± 0.1101
mix_gen	blank	bpq	ob	blank	0	2.8209 ± 0.1234
randomD	offline	bpq	dedup	online	3	2.8213 ± 0.0809
mix_all	blank	bpq	ob	online	2	2.8221 ± 0.1160
randomD	blank	bpq	hybrid	blank	2	2.8228 ± 0.2730
mix_gen	offline	bpq	false	false	0	2.8229 ± 0.1067
mix_all	blank	bpq	dedup	online	2	2.8231 ± 0.1752
mix_gen	blank	bpq	ob	online	2	2.8231 ± 0.1333
randomD	blank	bpq	dedup	blank	2	2.8234 ± 0.1509
mix_all	blank	bpq	ob	online	1	2.8237 ± 0.0780
randomD	blank	bpq	npf	online	2	2.8250 ± 0.0376
mix_all	offline	bpq	ob	offline	1	2.8254 ± 0.1800
randomD	blank	bpq	hybrid	online	0	2.8300 ± 0.1763
mix_all	offline	bpq	ob	blank	2	2.8359 ± 0.1031
mix_all	offline	bpq	dedup	offline	2	2.8432 ± 0.2862
mix_gen	blank	bpq	npf	offline	2	2.8437 ± 0.1609
mix_gen	offline	bpq	hybrid	offline	3	2.8453 ± 0.4515
mix_all	offline	bpq	dedup	offline	1	2.8461 ± 0.2657
mix_all	blank	bpq	dedup	online	3	2.8518 ± 0.1892
mix_all	blank	bpq	hybrid	blank	3	2.8542 ± 0.1376
mix_all	blank	bpq	ob	blank	2	2.8590 ± 0.2608
randomD	offline	bpq	dedup	online	0	2.8789 ± 0.2023
mix_all	blank	bpq	hybrid	offline	1	2.8847 ± 0.1317
randomD	offline	bpq	ob	offline	1	2.8880 ± 0.2037
mix_all	blank	bpq	hybrid	online	2	2.9032 ± 0.2945
mix_all	offline	bpq	dedup	online	2	2.9349 ± 0.3576
mix_gen	blank	bpq	dedup	offline	1	2.9424 ± 0.4608
mix_all	blank	bpq	dedup	online	1	2.9897 ± 0.4742
mix_all	blank	bpq	dedup	online	0	3.0411 ± 0.5154
mix_gen	offline	bpq	ob	blank	2	3.0422 ± 0.7316
randomD	blank	bpq	dedup	online	1	3.0539 ± 0.7047
mix_gen	blank	bpq	ob	offline	2	3.0558 ± 0.6508
mix_gen	blank	bpq	dedup	online	0	3.0562 ± 0.6773
randomD	offline	bpq	hybrid	online	3	3.2399 ± 1.1033
randomD	offline	lapq	false	false	0	4.2392 ± 0.1011
randomD	offline	lapq	dedup	online	0	4.2399 ± 0.0860
mix_gen	offline	lapq	dedup	online	2	4.2403 ± 0.1040
mix_all	offline	lapq	dedup	offline	1	4.2456 ± 0.1744
randomD	offline	lapq	dedup	blank	2	4.2467 ± 0.0789
mix_gen	offline	lapq	dedup	offline	3	4.2483 ± 0.1229
mix_gen	blank	lapq	npf	blank	0	4.2511 ± 0.0970
randomD	offline	lapq	dedup	offline	0	4.2520 ± 0.0925
mix_all	offline	lapq	dedup	blank	3	4.2524 ± 0.1281
mix_all	offline	lapq	npf	offline	1	4.2547 ± 0.2096
mix_all	offline	lapq	dedup	online	3	4.2569 ± 0.1468
mix_all	offline	lapq	dedup	offline	2	4.2577 ± 0.1304
mix_gen	offline	lapq	dedup	blank	2	4.2579 ± 0.1306
randomD	offline	lapq	dedup	blank	1	4.2582 ± 0.0846
mix_all	offline	lapq	dedup	blank	1	4.2602 ± 0.1572
randomD	offline	lapq	dedup	blank	0	4.2632 ± 0.1115
mix_gen	offline	lapq	false	false	0	4.2637 ± 0.1268
mix_all	blank	lapq	dedup	offline	1	4.2646 ± 0.1816
randomD	offline	lapq	dedup	blank	3	4.2650 ± 0.1080
mix_all	offline	lapq	dedup	online	0	4.2667 ± 0.0684
mix_all	offline	lapq	npf	online	3	4.2754 ± 0.1318
mix_gen	offline	lapq	npf	online	1	4.2756 ± 0.0637
mix_gen	offline	lapq	dedup	offline	1	4.2806 ± 0.1278
mix_all	offline	lapq	dedup	blank	0	4.2811 ± 0.0908
randomD	offline	lapq	dedup	online	1	4.2813 ± 0.1164
mix_gen	offline	lapq	dedup	blank	1	4.2816 ± 0.0961
mix_gen	blank	lapq	dedup	offline	1	4.2816 ± 0.1589
randomD	blank	lapq	npf	blank	2	4.2829 ± 0.0486
mix_all	offline	lapq	npf	blank	2	4.2829 ± 0.1509
mix_all	offline	lapq	dedup	offline	3	4.2835 ± 0.1720
mix_all	offline	lapq	dedup	offline	0	4.2835 ± 0.1296
randomD	offline	lapq	npf	blank	3	4.2836 ± 0.0778
mix_gen	offline	lapq	dedup	offline	2	4.2847 ± 0.0792
mix_all	offline	lapq	npf	blank	1	4.2852 ± 0.1806
mix_gen	offline	lapq	dedup	offline	0	4.2863 ± 0.1170
randomD	offline	lapq	dedup	offline	1	4.2866 ± 0.1899
mix_gen	blank	lapq	dedup	online	3	4.2868 ± 0.1745
randomD	offline	lapq	npf	blank	0	4.2870 ± 0.0726
randomD	offline	lapq	npf	blank	1	4.2876 ± 0.0719
randomD	blank	lapq	dedup	blank	3	4.2885 ± 0.2091
mix_all	offline	lapq	dedup	online	2	4.2888 ± 0.1654
randomD	offline	lapq	dedup	offline	3	4.2890 ± 0.0711
randomD	blank	lapq	hybrid	blank	1	4.2900 ± 0.0994
mix_all	offline	lapq	npf	online	2	4.2912 ± 0.1722
mix_gen	offline	lapq	npf	blank	3	4.2924 ± 0.2016
randomD	offline	lapq	dedup	online	2	4.2930 ± 0.0761
mix_gen	blank	lapq	hybrid	offline	0	4.2936 ± 0.1312
randomD	blank	lapq	hybrid	blank	2	4.2945 ± 0.1183
mix_all	blank	lapq	dedup	offline	3	4.2949 ± 0.1084
mix_gen	blank	lapq	npf	blank	2	4.2957 ± 0.0835
mix_gen	offline	lapq	dedup	blank	3	4.2972 ± 0.1337
mix_all	offline	lapq	dedup	blank	2	4.2979 ± 0.1539
mix_gen	blank	lapq	dedup	offline	3	4.2992 ± 0.2010
mix_all	offline	lapq	npf	blank	0	4.3023 ± 0.1319
mix_all	blank	lapq	npf	online	1	4.3026 ± 0.1496
randomD	offline	lapq	hybrid	offline	1	4.3035 ± 0.1545
mix_gen	offline	lapq	npf	offline	3	4.3042 ± 0.1141
randomD	offline	lapq	npf	online	3	4.3046 ± 0.0670
mix_all	offline	lapq	dedup	online	1	4.3050 ± 0.1432
mix_all	blank	lapq	npf	blank	2	4.3054 ± 0.1873
randomD	offline	lapq	dedup	offline	2	4.3056 ± 0.1331
randomD	blank	lapq	dedup	offline	1	4.3058 ± 0.1184
randomD	blank	lapq	npf	offline	3	4.3069 ± 0.0835
randomD	offline	lapq	hybrid	online	2	4.3070 ± 0.1509
randomD	blank	lapq	npf	online	2	4.3079 ± 0.0867
mix_gen	blank	lapq	dedup	blank	2	4.3081 ± 0.1442
randomD	blank	lapq	hybrid	offline	3	4.3082 ± 0.1429
randomD	offline	lapq	hybrid	blank	1	4.3086 ± 0.0982
randomD	offline	lapq	hybrid	offline	2	4.3108 ± 0.1492
mix_all	blank	lapq	hybrid	online	3	4.3115 ± 0.1343
mix_all	blank	lapq	dedup	offline	0	4.3124 ± 0.1968
mix_all	blank	lapq	npf	offline	1	4.3124 ± 0.1418
mix_gen	blank	lapq	hybrid	offline	1	4.3128 ± 0.1476
mix_all	blank	lapq	npf	blank	0	4.3139 ± 0.1750
mix_gen	offline	lapq	dedup	online	0	4.3172 ± 0.1819
mix_gen	blank	lapq	hybrid	online	3	4.3176 ± 0.1442
randomD	blank	lapq	hybrid	offline	1	4.3184 ± 0.1258
mix_all	blank	lapq	npf	online	0	4.3188 ± 0.1555
randomD	blank	lapq	dedup	offline	2	4.3196 ± 0.1107
randomD	blank	lapq	false	false	0	4.3203 ± 0.1208
randomD	blank	lapq	npf	offline	1	4.3207 ± 0.1024
mix_gen	offline	lapq	npf	blank	2	4.3208 ± 0.1262
mix_gen	blank	lapq	dedup	offline	0	4.3215 ± 0.1167
mix_all	blank	lapq	npf	offline	3	4.3215 ± 0.1494
randomD	offline	lapq	npf	offline	1	4.3215 ± 0.0879
