pscase_type	pscase_mode	frontier	countmin_search	countmin_mode	BF_steps	runtime
mix_all	false	lapq	dedup	offline	3	1.5445 ± 0.0981
mix_all	online	lapq	ob	blank	2	1.5447 ± 0.1240
mix_all	false	lapq	dedup	offline	2	1.5468 ± 0.1164
mix_gen	online	lapq	false	false	0	1.5481 ± 0.1095
mix_all	online	lapq	false	false	0	1.5498 ± 0.1366
randomG	online	lapq	npf	blank	2	1.5512 ± 0.1132
randomG	false	lapq	hybrid	online	3	1.5514 ± 0.1860
randomG	online	lapq	npf	online	3	1.5595 ± 0.1344
mix_all	online	lapq	dedup	online	3	1.5629 ± 0.1261
mix_all	false	lapq	ob	online	3	1.5702 ± 0.3193
mix_gen	false	lapq	npf	online	2	1.5702 ± 0.1030
mix_gen	false	lapq	dedup	online	3	1.5773 ± 0.2648
mix_all	false	lapq	ob	offline	3	1.5774 ± 0.3565
mix_gen	online	lapq	dedup	offline	3	1.5792 ± 0.1880
randomG	false	lapq	dedup	online	2	1.5840 ± 0.2611
mix_all	false	lapq	ob	blank	2	1.5842 ± 0.3584
mix_gen	online	lapq	dedup	blank	2	1.5945 ± 0.1307
mix_all	false	lapq	npf	offline	3	1.5993 ± 0.2995
mix_gen	false	lapq	npf	offline	2	1.6032 ± 0.3415
mix_gen	false	lapq	ob	blank	3	1.6174 ± 0.3127
mix_gen	false	lapq	ob	blank	2	1.6189 ± 0.3168
randomG	false	lapq	ob	blank	3	1.6196 ± 0.3330
mix_all	online	lapq	dedup	blank	3	1.6199 ± 0.3159
mix_gen	online	lapq	ob	blank	2	1.6243 ± 0.3632
randomG	false	lapq	hybrid	offline	2	1.6284 ± 0.2604
randomG	false	lapq	hybrid	offline	3	1.6333 ± 0.2632
mix_gen	false	lapq	ob	online	2	1.6340 ± 0.3987
randomG	online	lapq	npf	online	2	1.6356 ± 0.3131
randomG	false	lapq	ob	online	3	1.6379 ± 0.3888
mix_gen	online	lapq	ob	blank	3	1.6387 ± 0.3787
mix_all	online	lapq	dedup	blank	2	1.6400 ± 0.3514
randomG	online	lapq	ob	online	2	1.6402 ± 0.4285
randomG	online	lapq	npf	offline	2	1.6413 ± 0.3506
mix_all	false	lapq	ob	offline	2	1.6428 ± 0.5052
mix_gen	false	lapq	ob	offline	2	1.6553 ± 0.4560
randomG	online	lapq	ob	online	3	1.6557 ± 0.3697
randomG	online	lapq	npf	offline	3	1.6596 ± 0.3496
mix_all	false	lapq	npf	blank	1	1.6598 ± 0.0425
mix_gen	false	lapq	dedup	online	2	1.6612 ± 0.4604
mix_all	false	lapq	npf	online	1	1.6632 ± 0.0344
mix_gen	online	lapq	hybrid	offline	2	1.6636 ± 0.4172
randomG	false	lapq	ob	online	2	1.6638 ± 0.3344
mix_all	false	lapq	npf	offline	0	1.6657 ± 0.0462
randomG	false	lapq	hybrid	online	2	1.6673 ± 0.2832
randomG	false	lapq	ob	blank	2	1.6691 ± 0.3136
mix_gen	false	lapq	npf	online	1	1.6738 ± 0.0508
mix_gen	false	lapq	npf	blank	0	1.6739 ± 0.0478
mix_all	false	lapq	npf	offline	1	1.6739 ± 0.0638
mix_all	false	lapq	npf	blank	0	1.6744 ± 0.0500
randomG	false	lapq	false	false	0	1.6754 ± 0.4953
randomG	online	lapq	ob	offline	1	1.6763 ± 0.0388
mix_gen	false	lapq	ob	offline	3	1.6781 ± 0.3998
randomG	false	lapq	npf	online	1	1.6816 ± 0.0599
mix_gen	false	lapq	npf	blank	1	1.6823 ± 0.0589
mix_all	online	lapq	ob	online	1	1.6841 ± 0.0368
mix_all	online	lapq	dedup	offline	1	1.6843 ± 0.0467
mix_all	false	lapq	hybrid	offline	1	1.6873 ± 0.0278
mix_gen	online	lapq	npf	online	1	1.6879 ± 0.0507
randomG	online	lapq	ob	blank	1	1.6885 ± 0.0352
mix_gen	false	lapq	ob	online	3	1.6899 ± 0.4638
mix_all	false	lapq	dedup	blank	1	1.6909 ± 0.0174
randomG	false	lapq	ob	offline	3	1.6910 ± 0.3644
mix_all	false	lapq	ob	online	2	1.6929 ± 0.3663
randomG	online	lapq	dedup	offline	1	1.6942 ± 0.0552
mix_all	online	lapq	npf	online	1	1.6974 ± 0.0320
randomG	online	lapq	hybrid	online	1	1.6984 ± 0.0335
mix_gen	online	lapq	ob	offline	1	1.6992 ± 0.0606
randomG	false	lapq	npf	blank	0	1.6996 ± 0.0655
mix_gen	online	lapq	npf	blank	0	1.7019 ± 0.0347
mix_gen	false	lapq	dedup	offline	1	1.7021 ± 0.0607
mix_all	online	lapq	dedup	offline	2	1.7026 ± 0.4870
mix_all	online	lapq	hybrid	online	1	1.7029 ± 0.0599
mix_gen	false	lapq	hybrid	blank	1	1.7031 ± 0.0670
randomG	false	lapq	dedup	offline	1	1.7050 ± 0.0714
mix_all	online	lapq	hybrid	offline	1	1.7056 ± 0.0767
mix_gen	false	lapq	hybrid	online	1	1.7087 ± 0.0390
mix_gen	online	lapq	npf	offline	0	1.7126 ± 0.0762
mix_gen	online	lapq	npf	offline	1	1.7127 ± 0.0472
mix_gen	online	lapq	ob	online	1	1.7134 ± 0.0153
mix_gen	false	lapq	hybrid	offline	1	1.7145 ± 0.0955
randomG	online	lapq	hybrid	offline	1	1.7163 ± 0.0633
mix_all	online	lapq	npf	blank	0	1.7167 ± 0.0520
mix_gen	online	lapq	dedup	offline	1	1.7168 ± 0.0946
randomG	online	lapq	dedup	blank	1	1.7186 ± 0.0445
mix_gen	false	lapq	dedup	online	1	1.7190 ± 0.0621
randomG	false	lapq	dedup	online	1	1.7193 ± 0.0622
randomG	false	lapq	npf	offline	0	1.7206 ± 0.0442
mix_gen	online	lapq	hybrid	online	1	1.7219 ± 0.0484
mix_all	online	lapq	npf	blank	1	1.7247 ± 0.0541
mix_gen	online	lapq	hybrid	blank	1	1.7286 ± 0.0806
randomG	online	lapq	npf	blank	1	1.7293 ± 0.0806
mix_gen	false	lapq	npf	online	0	1.7342 ± 0.1066
mix_gen	online	lapq	npf	blank	1	1.7357 ± 0.0804
mix_all	online	lapq	npf	online	0	1.7360 ± 0.1006
randomG	online	lapq	hybrid	blank	1	1.7363 ± 0.0851
mix_gen	online	lapq	dedup	online	1	1.7364 ± 0.0760
mix_all	false	lapq	dedup	online	1	1.7366 ± 0.1068
randomG	false	lapq	dedup	blank	1	1.7380 ± 0.0264
randomG	false	lapq	npf	online	0	1.7392 ± 0.1198
mix_all	online	lapq	ob	blank	0	1.7397 ± 0.0466
mix_all	false	lapq	dedup	offline	1	1.7415 ± 0.1074
mix_all	online	lapq	npf	offline	1	1.7432 ± 0.1010
mix_all	online	lapq	ob	blank	1	1.7447 ± 0.0993
randomG	false	lapq	npf	blank	2	1.7459 ± 0.3417
mix_all	online	lapq	ob	online	0	1.7471 ± 0.0244
mix_all	online	lapq	hybrid	blank	1	1.7472 ± 0.1362
randomG	online	lapq	ob	offline	0	1.7474 ± 0.0149
randomG	false	lapq	npf	blank	1	1.7501 ± 0.0834
randomG	false	lapq	npf	blank	3	1.7532 ± 0.3251
mix_all	online	lapq	ob	offline	1	1.7592 ± 0.1049
mix_gen	online	lapq	npf	online	0	1.7594 ± 0.1127
mix_gen	online	lapq	ob	offline	0	1.7622 ± 0.0717
mix_all	false	lapq	ob	blank	1	1.7688 ± 0.1009
mix_all	online	lapq	npf	offline	0	1.7709 ± 0.1740
mix_all	false	lapq	hybrid	online	1	1.7745 ± 0.1398
mix_gen	online	lapq	ob	online	0	1.7765 ± 0.0912
mix_all	online	lapq	hybrid	blank	3	1.7771 ± 0.5312
randomG	online	lapq	dedup	online	1	1.7784 ± 0.2063
randomG	online	lapq	npf	blank	0	1.7786 ± 0.0695
randomG	false	lapq	hybrid	blank	1	1.7884 ± 0.2130
mix_all	false	lapq	ob	blank	0	1.7898 ± 0.1552
mix_gen	online	lapq	dedup	blank	1	1.7940 ± 0.1485
mix_gen	online	lapq	hybrid	offline	1	1.7959 ± 0.2222
randomG	false	lapq	ob	online	0	1.7982 ± 0.1438
mix_all	false	lapq	npf	online	0	1.8028 ± 0.1670
randomG	online	lapq	ob	online	0	1.8090 ± 0.1775
randomG	false	lapq	ob	offline	2	1.8129 ± 0.4757
randomG	false	lapq	ob	offline	1	1.8185 ± 0.2306
randomG	false	lapq	npf	offline	1	1.8266 ± 0.2268
mix_all	online	lapq	dedup	online	1	1.8279 ± 0.2749
mix_all	false	lapq	ob	online	1	1.8315 ± 0.3980
mix_gen	false	lapq	npf	offline	1	1.8334 ± 0.3421
randomG	false	lapq	hybrid	online	1	1.8382 ± 0.2651
randomG	online	lapq	ob	blank	0	1.8493 ± 0.1311
mix_gen	false	lapq	ob	online	0	1.8526 ± 0.1457
mix_gen	false	lapq	ob	offline	1	1.8531 ± 0.4063
randomG	online	lapq	npf	offline	1	1.8562 ± 0.3474
mix_gen	online	lapq	dedup	online	3	1.8569 ± 0.8101
mix_all	online	lapq	dedup	blank	1	1.8624 ± 0.3503
mix_all	false	lapq	hybrid	blank	1	1.8636 ± 0.3224
randomG	online	lapq	ob	online	1	1.8652 ± 0.4291
mix_gen	online	lapq	ob	blank	1	1.8668 ± 0.4058
randomG	online	lapq	npf	online	1	1.8671 ± 0.3372
mix_gen	false	lapq	dedup	blank	1	1.8817 ± 0.2586
mix_gen	false	lapq	ob	blank	0	1.8908 ± 0.3449
mix_all	false	lapq	ob	online	0	1.8957 ± 0.4390
randomG	false	lapq	hybrid	offline	1	1.9076 ± 0.3200
mix_gen	false	lapq	npf	offline	0	1.9080 ± 0.3354
randomG	online	lapq	npf	offline	0	1.9080 ± 0.3188
mix_all	false	lapq	ob	offline	0	1.9098 ± 0.4112
mix_gen	false	lapq	ob	blank	1	1.9103 ± 0.4018
randomG	false	lapq	ob	offline	0	1.9162 ± 0.3967
randomG	online	lapq	npf	online	0	1.9163 ± 0.3763
mix_all	online	lapq	ob	offline	0	1.9279 ± 0.4049
mix_gen	false	lapq	ob	offline	0	1.9378 ± 0.4917
randomG	false	lapq	ob	blank	1	1.9471 ± 0.4875
mix_gen	online	lapq	ob	blank	0	1.9627 ± 0.5034
randomG	false	lapq	ob	online	1	1.9681 ± 0.3829
randomG	false	lapq	ob	blank	0	1.9729 ± 0.4631
mix_gen	false	lapq	ob	online	1	2.0290 ± 0.6226
mix_all	false	lapq	ob	offline	1	2.0728 ± 0.9633
mix_all	blank	bpq	npf	blank	1	2.0740 ± 0.0594
mix_all	blank	bpq	npf	blank	3	2.0770 ± 0.0593
randomG	blank	bpq	hybrid	blank	3	2.0782 ± 0.0680
randomG	blank	bpq	hybrid	online	0	2.0790 ± 0.0623
randomG	blank	bpq	hybrid	offline	0	2.0796 ± 0.0670
randomG	blank	bpq	ob	online	2	2.0816 ± 0.0423
randomG	blank	bpq	hybrid	offline	3	2.0825 ± 0.0657
mix_all	blank	bpq	npf	offline	3	2.0834 ± 0.0573
randomG	blank	bpq	hybrid	blank	1	2.0850 ± 0.0786
mix_gen	blank	bpq	npf	online	3	2.0882 ± 0.0623
mix_all	blank	bpq	npf	blank	2	2.0896 ± 0.0489
mix_gen	blank	bpq	npf	blank	0	2.0902 ± 0.0551
mix_all	blank	bpq	npf	offline	2	2.0913 ± 0.0601
mix_gen	blank	bpq	hybrid	offline	1	2.0944 ± 0.0784
mix_all	offline	bpq	npf	blank	1	2.0946 ± 0.0304
randomG	offline	bpq	npf	online	0	2.0955 ± 0.0582
randomG	blank	bpq	hybrid	offline	2	2.0958 ± 0.0690
mix_all	offline	bpq	npf	offline	2	2.0975 ± 0.0352
randomG	blank	bpq	ob	blank	1	2.0991 ± 0.0651
mix_gen	offline	bpq	npf	blank	2	2.0997 ± 0.0271
mix_gen	blank	bpq	hybrid	online	1	2.0998 ± 0.0836
randomG	offline	bpq	npf	online	2	2.1005 ± 0.0122
mix_gen	blank	bpq	npf	blank	3	2.1006 ± 0.0610
mix_gen	blank	bpq	npf	offline	1	2.1019 ± 0.0732
randomG	blank	bpq	hybrid	blank	2	2.1023 ± 0.1120
randomG	blank	bpq	hybrid	offline	1	2.1033 ± 0.0588
mix_all	offline	bpq	npf	online	3	2.1035 ± 0.0448
mix_all	offline	bpq	npf	online	1	2.1038 ± 0.0394
randomG	offline	bpq	dedup	blank	2	2.1048 ± 0.0380
mix_all	offline	bpq	npf	blank	2	2.1057 ± 0.0395
mix_gen	offline	bpq	npf	blank	1	2.1058 ± 0.0336
randomG	blank	bpq	ob	offline	3	2.1062 ± 0.0687
mix_gen	blank	bpq	npf	online	0	2.1062 ± 0.0660
mix_all	offline	bpq	npf	blank	3	2.1063 ± 0.0417
mix_all	offline	bpq	npf	offline	0	2.1065 ± 0.0365
randomG	blank	bpq	ob	online	1	2.1069 ± 0.0629
randomG	offline	bpq	dedup	offline	3	2.1071 ± 0.0151
mix_gen	offline	bpq	npf	online	3	2.1082 ± 0.0180
mix_gen	blank	bpq	dedup	offline	2	2.1087 ± 0.0345
mix_gen	blank	bpq	npf	blank	2	2.1095 ± 0.0633
mix_gen	blank	bpq	dedup	blank	0	2.1098 ± 0.0197
mix_gen	offline	bpq	ob	blank	0	2.1104 ± 0.0426
mix_gen	blank	bpq	npf	offline	0	2.1108 ± 0.0347
randomG	offline	bpq	npf	online	3	2.1116 ± 0.0342
mix_all	offline	bpq	ob	online	3	2.1127 ± 0.0383
mix_gen	blank	bpq	dedup	online	0	2.1127 ± 0.0135
randomG	blank	bpq	ob	blank	0	2.1132 ± 0.0505
mix_gen	offline	bpq	dedup	blank	2	2.1136 ± 0.0368
randomG	offline	bpq	dedup	blank	3	2.1139 ± 0.0249
randomG	blank	bpq	npf	offline	0	2.1142 ± 0.0226
randomG	offline	bpq	hybrid	online	3	2.1146 ± 0.0415
mix_all	blank	bpq	npf	online	2	2.1148 ± 0.0685
randomG	blank	bpq	npf	offline	1	2.1154 ± 0.0281
mix_all	blank	bpq	npf	offline	0	2.1159 ± 0.0814
mix_gen	blank	bpq	npf	online	1	2.1162 ± 0.0784
mix_gen	offline	bpq	ob	online	2	2.1167 ± 0.0424
mix_gen	offline	bpq	dedup	offline	2	2.1171 ± 0.0295
mix_all	offline	bpq	npf	online	2	2.1172 ± 0.0426
mix_all	blank	bpq	npf	online	3	2.1182 ± 0.1136
mix_gen	offline	bpq	npf	blank	0	2.1182 ± 0.0464
mix_gen	blank	bpq	hybrid	offline	3	2.1203 ± 0.0946
mix_gen	offline	bpq	npf	offline	1	2.1204 ± 0.0550
mix_gen	offline	bpq	npf	online	1	2.1207 ± 0.0430
mix_gen	offline	bpq	npf	offline	2	2.1208 ± 0.0645
mix_gen	blank	bpq	dedup	offline	1	2.1214 ± 0.0303
randomG	blank	bpq	ob	blank	2	2.1217 ± 0.1035
mix_gen	offline	bpq	ob	blank	3	2.1227 ± 0.0398
mix_gen	blank	bpq	hybrid	online	0	2.1227 ± 0.1272
mix_gen	offline	bpq	hybrid	offline	0	2.1228 ± 0.0405
randomG	blank	bpq	npf	online	2	2.1228 ± 0.0623
mix_gen	offline	bpq	ob	online	0	2.1232 ± 0.0295
mix_gen	offline	bpq	dedup	blank	1	2.1235 ± 0.0121
mix_all	blank	bpq	dedup	online	1	2.1235 ± 0.0223
mix_all	offline	bpq	npf	blank	0	2.1235 ± 0.0250
mix_gen	offline	bpq	npf	online	2	2.1236 ± 0.0180
randomG	offline	bpq	hybrid	online	2	2.1237 ± 0.0539
mix_gen	blank	bpq	hybrid	online	2	2.1239 ± 0.1391
mix_gen	blank	bpq	dedup	blank	1	2.1241 ± 0.0404
mix_all	offline	bpq	ob	offline	1	2.1244 ± 0.0479
randomG	blank	bpq	npf	blank	0	2.1245 ± 0.0668
mix_all	blank	bpq	npf	blank	0	2.1245 ± 0.1370
mix_all	offline	bpq	ob	offline	2	2.1248 ± 0.0340
mix_all	blank	bpq	dedup	blank	3	2.1251 ± 0.0394
mix_gen	offline	bpq	ob	online	1	2.1251 ± 0.0476
mix_all	blank	bpq	dedup	offline	2	2.1254 ± 0.0429
randomG	blank	bpq	ob	online	0	2.1265 ± 0.0630
randomG	blank	bpq	hybrid	online	2	2.1266 ± 0.0629
mix_gen	offline	bpq	npf	online	0	2.1277 ± 0.0524
mix_all	blank	bpq	npf	offline	1	2.1279 ± 0.1050
randomG	blank	bpq	npf	online	3	2.1285 ± 0.0494
randomG	offline	bpq	dedup	offline	2	2.1288 ± 0.0329
randomG	offline	bpq	npf	blank	0	2.1289 ± 0.0630
mix_gen	offline	bpq	npf	offline	3	2.1292 ± 0.0740
randomG	offline	bpq	dedup	online	1	2.1294 ± 0.0160
randomG	blank	bpq	npf	online	1	2.1298 ± 0.0480
mix_gen	offline	bpq	false	false	0	2.1306 ± 0.0304
randomG	offline	bpq	dedup	online	3	2.1311 ± 0.0254
mix_gen	offline	bpq	dedup	online	1	2.1313 ± 0.0377
mix_gen	blank	bpq	npf	online	2	2.1316 ± 0.1030
mix_all	offline	bpq	dedup	online	1	2.1321 ± 0.0817
randomG	blank	bpq	dedup	offline	0	2.1321 ± 0.1007
mix_all	blank	bpq	hybrid	blank	0	2.1323 ± 0.1108
randomG	blank	bpq	dedup	offline	1	2.1327 ± 0.0967
randomG	offline	bpq	npf	blank	3	2.1327 ± 0.0596
mix_all	offline	bpq	npf	offline	3	2.1333 ± 0.1131
randomG	blank	bpq	dedup	offline	2	2.1338 ± 0.0868
mix_gen	offline	bpq	npf	offline	0	2.1340 ± 0.0679
randomG	offline	bpq	npf	offline	0	2.1342 ± 0.0633
randomG	offline	bpq	dedup	online	0	2.1342 ± 0.0475
mix_gen	offline	bpq	npf	blank	3	2.1348 ± 0.0558
mix_all	blank	bpq	npf	online	1	2.1348 ± 0.1389
mix_gen	offline	bpq	ob	online	3	2.1349 ± 0.0566
mix_gen	offline	bpq	dedup	offline	1	2.1356 ± 0.0615
mix_all	blank	bpq	hybrid	online	2	2.1358 ± 0.1058
mix_all	offline	bpq	false	false	0	2.1369 ± 0.0480
mix_all	offline	bpq	dedup	online	3	2.1379 ± 0.0692
randomG	offline	bpq	dedup	offline	1	2.1385 ± 0.0168
randomG	blank	bpq	false	false	0	2.1388 ± 0.0741
mix_all	offline	bpq	npf	online	0	2.1389 ± 0.1166
randomG	offline	bpq	dedup	blank	1	2.1389 ± 0.0346
randomG	blank	bpq	dedup	online	0	2.1390 ± 0.0949
randomG	offline	bpq	npf	blank	2	2.1392 ± 0.0654
randomG	offline	bpq	hybrid	offline	1	2.1399 ± 0.0699
mix_all	blank	bpq	false	false	0	2.1402 ± 0.0756
mix_gen	blank	bpq	dedup	online	2	2.1406 ± 0.0615
mix_all	blank	bpq	dedup	online	3	2.1422 ± 0.0584
randomG	blank	bpq	dedup	online	2	2.1430 ± 0.0957
randomG	offline	bpq	ob	offline	3	2.1440 ± 0.1336
randomG	blank	bpq	dedup	blank	2	2.1441 ± 0.0805
mix_gen	offline	bpq	ob	offline	3	2.1441 ± 0.0340
randomG	offline	bpq	dedup	blank	0	2.1444 ± 0.0970
mix_all	blank	bpq	hybrid	offline	3	2.1448 ± 0.1202
randomG	offline	bpq	false	false	0	2.1449 ± 0.0486
mix_all	offline	bpq	dedup	offline	1	2.1453 ± 0.0850
mix_gen	blank	bpq	hybrid	offline	0	2.1456 ± 0.1042
randomG	offline	bpq	ob	online	2	2.1457 ± 0.0858
mix_all	offline	bpq	dedup	blank	3	2.1460 ± 0.0984
mix_gen	offline	bpq	dedup	blank	0	2.1469 ± 0.0414
randomG	offline	bpq	npf	blank	1	2.1469 ± 0.0610
mix_all	offline	bpq	hybrid	online	1	2.1478 ± 0.0766
mix_gen	offline	bpq	hybrid	online	0	2.1494 ± 0.1154
randomG	offline	bpq	ob	offline	0	2.1500 ± 0.0892
mix_all	offline	bpq	hybrid	offline	0	2.1508 ± 0.1159
randomG	offline	bpq	dedup	offline	0	2.1508 ± 0.0378
randomG	blank	bpq	ob	offline	0	2.1509 ± 0.0687
mix_gen	offline	bpq	dedup	blank	3	2.1510 ± 0.0864
randomG	blank	bpq	hybrid	online	1	2.1512 ± 0.1073
randomG	blank	bpq	ob	offline	2	2.1513 ± 0.1062
mix_gen	blank	bpq	dedup	blank	3	2.1514 ± 0.0647
mix_gen	offline	bpq	ob	blank	1	2.1515 ± 0.0835
mix_all	blank	bpq	dedup	offline	0	2.1529 ± 0.0868
mix_all	offline	bpq	hybrid	blank	3	2.1529 ± 0.0834
randomG	blank	bpq	npf	offline	2	2.1534 ± 0.0895
mix_gen	blank	bpq	false	false	0	2.1537 ± 0.0799
mix_all	blank	bpq	hybrid	blank	1	2.1549 ± 0.1798
randomG	offline	bpq	hybrid	offline	0	2.1553 ± 0.0920
mix_gen	offline	bpq	dedup	online	0	2.1554 ± 0.0969
mix_gen	blank	bpq	hybrid	blank	2	2.1561 ± 0.0749
randomG	offline	bpq	hybrid	blank	3	2.1570 ± 0.1223
mix_all	blank	bpq	hybrid	blank	3	2.1572 ± 0.1485
randomG	blank	bpq	ob	offline	1	2.1576 ± 0.0752
mix_gen	offline	bpq	ob	offline	0	2.1583 ± 0.0959
mix_all	offline	bpq	hybrid	online	3	2.1584 ± 0.0987
randomG	offline	bpq	npf	offline	3	2.1586 ± 0.0798
randomG	blank	bpq	ob	blank	3	2.1586 ± 0.1543
mix_gen	offline	bpq	hybrid	offline	3	2.1588 ± 0.1374
randomG	blank	bpq	dedup	blank	3	2.1589 ± 0.1044
mix_all	offline	bpq	hybrid	blank	2	2.1604 ± 0.1056
randomG	offline	bpq	ob	offline	2	2.1605 ± 0.1546
mix_all	blank	bpq	dedup	blank	0	2.1610 ± 0.1162
mix_gen	offline	bpq	hybrid	offline	1	2.1624 ± 0.0727
mix_gen	blank	bpq	dedup	offline	3	2.1635 ± 0.0784
mix_all	offline	bpq	ob	blank	2	2.1642 ± 0.0988
mix_gen	blank	bpq	hybrid	blank	0	2.1646 ± 0.1479
randomG	offline	bpq	ob	online	3	2.1648 ± 0.1439
randomG	blank	bpq	dedup	online	1	2.1665 ± 0.1003
randomG	blank	bpq	npf	offline	3	2.1667 ± 0.0923
mix_gen	blank	bpq	npf	offline	2	2.1668 ± 0.1511
mix_all	offline	bpq	ob	online	2	2.1677 ± 0.1081
mix_all	offline	bpq	hybrid	online	0	2.1680 ± 0.1274
mix_all	blank	bpq	hybrid	online	0	2.1682 ± 0.1776
randomG	blank	bpq	npf	blank	1	2.1696 ± 0.0912
mix_gen	blank	bpq	dedup	online	1	2.1698 ± 0.0982
mix_all	offline	bpq	hybrid	offline	2	2.1710 ± 0.1188
randomG	offline	bpq	ob	blank	1	2.1717 ± 0.1243
mix_all	offline	bpq	dedup	blank	2	2.1737 ± 0.0695
randomG	blank	bpq	dedup	offline	3	2.1745 ± 0.1145
randomG	blank	bpq	ob	online	3	2.1746 ± 0.1726
mix_all	offline	bpq	npf	offline	1	2.1752 ± 0.1309
mix_all	offline	bpq	hybrid	offline	1	2.1758 ± 0.1404
mix_gen	offline	bpq	hybrid	online	2	2.1770 ± 0.1725
randomG	offline	bpq	ob	offline	1	2.1773 ± 0.1203
randomG	offline	bpq	hybrid	blank	1	2.1774 ± 0.0729
mix_gen	offline	bpq	dedup	offline	3	2.1775 ± 0.1375
mix_gen	offline	bpq	ob	blank	2	2.1775 ± 0.1609
mix_all	offline	bpq	hybrid	blank	0	2.1786 ± 0.1570
mix_all	offline	bpq	dedup	blank	1	2.1795 ± 0.1235
mix_all	blank	bpq	dedup	blank	1	2.1808 ± 0.1063
mix_gen	blank	bpq	dedup	blank	2	2.1810 ± 0.0853
mix_gen	offline	bpq	dedup	online	2	2.1819 ± 0.1374
mix_all	blank	bpq	hybrid	online	3	2.1822 ± 0.1175
randomG	offline	bpq	hybrid	blank	0	2.1829 ± 0.0778
mix_all	blank	bpq	dedup	offline	1	2.1839 ± 0.1282
mix_all	blank	bpq	dedup	online	0	2.1842 ± 0.1487
mix_gen	blank	bpq	dedup	offline	0	2.1854 ± 0.1277
mix_gen	offline	bpq	hybrid	blank	3	2.1855 ± 0.0880
mix_all	offline	bpq	ob	blank	1	2.1857 ± 0.1138
randomG	blank	bpq	npf	blank	3	2.1868 ± 0.1064
mix_gen	blank	bpq	hybrid	offline	2	2.1873 ± 0.2684
mix_gen	offline	bpq	ob	offline	2	2.1883 ± 0.1460
mix_all	offline	bpq	hybrid	offline	3	2.1888 ± 0.1019
mix_gen	blank	bpq	hybrid	online	3	2.1893 ± 0.1186
mix_gen	offline	bpq	ob	offline	1	2.1895 ± 0.1667
mix_all	offline	bpq	ob	blank	0	2.1903 ± 0.1441
mix_all	blank	bpq	hybrid	online	1	2.1910 ± 0.1015
mix_gen	blank	bpq	npf	offline	3	2.1940 ± 0.1402
mix_all	offline	bpq	dedup	online	0	2.1966 ± 0.2023
mix_gen	blank	bpq	ob	offline	0	2.1967 ± 0.1826
randomG	offline	bpq	ob	blank	2	2.1983 ± 0.1298
mix_gen	offline	bpq	hybrid	online	1	2.1986 ± 0.1506
mix_all	offline	bpq	ob	offline	3	2.2004 ± 0.1422
randomG	blank	bpq	dedup	blank	0	2.2016 ± 0.1014
mix_all	offline	bpq	hybrid	blank	1	2.2032 ± 0.1113
mix_gen	blank	bpq	npf	blank	1	2.2043 ± 0.2182
mix_gen	offline	bpq	hybrid	blank	2	2.2045 ± 0.1232
mix_all	offline	bpq	ob	online	1	2.2049 ± 0.2173
mix_gen	offline	bpq	dedup	offline	0	2.2056 ± 0.0786
mix_all	blank	bpq	hybrid	offline	2	2.2081 ± 0.1465
randomG	blank	bpq	dedup	blank	1	2.2092 ± 0.1404
mix_all	blank	bpq	dedup	blank	2	2.2112 ± 0.1491
randomG	blank	bpq	hybrid	blank	0	2.2176 ± 0.2465
mix_all	blank	bpq	hybrid	offline	0	2.2176 ± 0.2382
randomG	blank	bpq	dedup	online	3	2.2179 ± 0.1046
mix_all	offline	bpq	ob	offline	0	2.2179 ± 0.1693
randomG	offline	bpq	npf	offline	2	2.2190 ± 0.1925
mix_all	offline	bpq	hybrid	online	2	2.2191 ± 0.1122
randomG	offline	bpq	ob	online	1	2.2209 ± 0.1712
mix_all	blank	bpq	dedup	offline	3	2.2222 ± 0.2672
randomG	offline	bpq	ob	blank	0	2.2243 ± 0.1816
mix_gen	blank	bpq	hybrid	blank	1	2.2284 ± 0.1994
randomG	offline	bpq	hybrid	blank	2	2.2310 ± 0.1600
randomG	offline	bpq	npf	offline	1	2.2329 ± 0.1810
mix_all	offline	bpq	dedup	online	2	2.2408 ± 0.2002
randomG	offline	bpq	ob	online	0	2.2441 ± 0.1754
mix_gen	offline	bpq	dedup	online	3	2.2445 ± 0.1566
mix_all	offline	bpq	dedup	offline	3	2.2487 ± 0.2639
mix_all	offline	bpq	ob	online	0	2.2525 ± 0.3021
randomG	blank	bpq	npf	blank	2	2.2567 ± 0.1791
mix_all	blank	bpq	hybrid	offline	1	2.2593 ± 0.2692
mix_gen	offline	bpq	hybrid	online	3	2.2693 ± 0.1880
mix_gen	offline	bpq	hybrid	blank	1	2.2704 ± 0.1760
mix_gen	offline	bpq	hybrid	offline	2	2.2707 ± 0.3428
randomG	blank	bpq	npf	online	0	2.2715 ± 0.1694
randomG	offline	bpq	hybrid	online	1	2.2778 ± 0.3235
mix_gen	blank	bpq	dedup	online	3	2.2865 ± 0.3547
mix_all	offline	bpq	dedup	offline	0	2.2924 ± 0.2888
mix_all	offline	bpq	dedup	blank	0	2.2943 ± 0.2689
mix_gen	blank	bpq	hybrid	blank	3	2.3001 ± 0.3965
randomG	offline	bpq	dedup	online	2	2.3032 ± 0.3457
randomG	offline	bpq	ob	blank	3	2.3038 ± 0.2653
mix_all	blank	bpq	hybrid	blank	2	2.3115 ± 0.5208
mix_all	offline	bpq	ob	blank	3	2.3415 ± 0.4788
mix_all	offline	bpq	dedup	offline	2	2.3447 ± 0.3399
